Name,Skills,
1330,Sales And Business Development,1330
1331,Resellers,1331
1332,GTM,1332
1333,Software Sales,1333
1334,technology sales,1334
1335,Business Development,1335
1336,EUC Horizon,1336
1337,SEA,1337
1338,Horizon Cloud,1338
1339,quarterly,1339
1340,VDI,1340
1341,Application Virtualization,1341
1342,OEM,1342
1343,Managed Service,1343
1344,semi-,1344
1345,System Integrators,1345
1346,Virtualized Desktop,1346
1347,Virtualized Desktops,1347
1348,Responsibilities,1348
1349,Account Management,1349
1350,Selling,1350
1351,Product Owner,1351
1352,Electronic Engineer,1352
1353,Communication Daughter,1353
1354,BACKEND SOFTWARE,1354
1355,Circle CI,1355
1356,Junior,1356
1357,Travis,1357
1358,backend frameworks,1358
1359,Tech Leader,1359
1360,Flask,1360
1361,Backend Engineers,1361
1362,Agile team,1362
1363,Key Team,1363
1364,Manual Testing,1364
1365,C,1365
1366,IoT,1366
1367,Automation Testing,1367
1368,refine,1368
1369,CV,1369
1370,Frontend Engineer,1370
1371,JWT,1371
1372,AWSManage,1372
1373,User Experience,1373
1374,Amazon Cloud,1374
1375,Mobile Applications,1375
1376,Product Development ,1376
1377,ECR,1377
1378,HTTP,1378
1379,KubernetesFamiliar,1379
1380,MERN,1380
1381,MVP,1381
1382,GolangKnowledge,1382
1383,Data Structures,1383
1384,Mainframe,1384
1385,MEAN,1385
1386,Smart Home,1386
1387,Cloud Applications,1387
1388,verbal,1388
1389,Java Spring,1389
1390,JenkinsProficient,1390
1391,System Deployment,1391
1392,RDBMS,1392
1393,Information Management,1393
1394,Security Architecture,1394
1395,authentication systems,1395
1396,Audits,1396
1397,Computer Security ,1397
1398,Technical Knowledge,1398
1399,AWS D14.5,1399
1400,eight,1400
1401,GitLab CI,1401
1402,food,1402
1403,mobility,1403
1404,AWS D1.1,1404
1405,The Grab,1405
1406,Grocery,1406
1407,Southeast Asia,1407
1408,database management,1408
1409,Distributed Systems,1409
1410,Honour,1410
1411,Grabber,1411
1412,Tps,1412
1413,together,1413
1414,JV,1414
1415,Aws Lambda,1415
1416,ethnicity,1416
1417,Mobile Devices,1417
1418,Grab,1418
1419,Bridge ,1419
1420,Operational Excellence,1420
1421,rollout,1421
1422,CommitmentWe,1422
1423,Must,1423
1424,resource manager,1424
1425,Humility,1425
1426,Heart,1426
1427,Hunger,1427
1428,Sql Azure,1428
1429,RequirementsBSc,1429
1430,Azure SQL,1430
1431,Azure Resource,1431
1432,OLAP,1432
1433,IB,1433
1434,metadata,1434
1435,data modelling(data,1435
1436,monitoring,1436
1437,Close Attention to Detail,1437
1438,TAFEP,1438
1439,recruit,1439
1440,Professional Degree,1440
1441,gender,1441
1442,RequirementBachelor,1442
1443,Singaporean,1443
1444,Architecture Design,1444
1445,advantageousSkills,1445
1446,PERSOLKELLY Singapore,1446
1447,Backend,1447
1448,MOM,1448
1449,EA Registration,1449
1450,Post,1450
1451,REST APIKnowledge,1451
1452,dotnet,1452
1453,Cloud -,1453
1454,Trusted,1454
1455,OpenShift Developer,1455
1456,RDMS,1456
1457,ResponsibilitiesAs,1457
1458,Behavior-,1458
1459,API)SME,1459
1460,Payroll,1460
1461,Sprint,1461
1462,GKEKnowledge,1462
1463,Cloud FoundryExperience,1463
1464,ModernizationMain,1464
1465,estimation,1465
1466,Minimum,1466
1467,WBS,1467
1468,Refactor Modernization,1468
1469,APIs,1469
1470,IBM Cloud,1470
1471,Agile Methodologies,1471
1472,Employee Engagement,1472
1473,Squad Lead,1473
1474,RedHat,1474
1475,Cloud migration,1475
1476,Test-,1476
1477,Design Thinking,1477
1478,KubernetesApply,1478
1479,Product Owners,1479
1480,RedHat OpenShift3,1480
1481,RedHat OpenShift,1481
1482,Hris ,1482
1483,ManagersExperience,1483
1484,AKS,1484
1485,SCRUMExperience,1485
1486,EKS,1486
1487,IBM Application,1487
1488,trend,1488
1489,Cloud InfrastructurePerform,1489
1490,Analytical Approach,1490
1491,daily,1491
1492,Wireless Access,1492
1493,Incident,1493
1494,RegardsWei,1494
1495,Citrix,1495
1496,Palo Alto,1496
1497,restore procedures,1497
1498,Radware,1498
1499,DC Racks,1499
1500,Gather business,1500
1501,release management,1501
1502,root cause,1502
1503,test &,1503
1504,TFTP,1504
1505,IP Telephony,1505
1506,Cisco Switches,1506
1507,CCNP DC,1507
1508,problem,1508
1509,CCIP,1509
1510,ITSM,1510
1511,Riverbed,1511
1512,Alcatel,1512
1513,SD-,1513
1514,Aruba,1514
1515,Juniper Networks,1515
1516,Wei Sian,1516
1517,HIDDEN,1517
1518,Juniper,1518
1519,bluecoat,1519
1520,Checkpoint,1520
1521,Network Management,1521
1522,Consultant,1522
1523,Wireless Controllers,1523
1524,WAN Routers,1524
1525,JNCIE,1525
1526,Sonicwall,1526
1527,EA Reg,1527
1528,Checkpoint ,1528
1529,Fortigate,1529
1530,Consultancy &,1530
1531,SOA,1531
1532,Disaster Recovery ,1532
1533,Subject Matter,1533
1534,Ubuntu,1534
1535,PaaS,1535
1536,scalability)Demonstrate,1536
1537,IaaS,1537
1538,and/or client,1538
1539,OS,1539
1540,Tivoli Storage Manager,1540
1541,R1111375EA licence,1541
1542,notifiedPeople Profilers,1542
1543,Nimble Storage,1543
1544,Root Cause Analysis,1544
1545,Hyper,1545
1546,Infrastructure Support,1546
1547,Centos,1547
1548,Lee Hui,1548
1549,Cisco UCS,1549
1550,Customer Relationship,1550
1551,Computer Hardware,1551
1552,SaaS,1552
1553,Sales APAC,1553
1554,HaaS,1554
1555,aftersales,1555
1556,Market DataExperience,1556
1557,meet &,1557
1558,Managed Services,1558
1559,Technical Sales,1559
1560,10C5117,1560
1561,Hosted Services,1561
1562,Systems Integration,1562
1563,Technology Managed,1563
1564,US,1564
1565,Technical Presentations,1565
1566,systemsRevise,1566
1567,Mssql,1567
1568,update,1568
1569,S10,1569
1570,Fortune Magazine,1570
1571,Renewable,1571
1572,APAC,1572
1573,NTT Group,1573
1574,C#Experience,1574
1575,Benefits14,1575
1576,Business Process ,1576
1577,NET,1577
1578,7000Requirements,1578
1579,NTT,1579
1580,Medical,1580
1581,C#,1581
1582,MONTHS,1582
1583,Application DeveloperPerks,1583
1584,DatabaseExcellent,1584
1585,Aspnet,1585
1586,CSS3,1586
1587,NET Developer,1587
1588,Requirements Analysis,1588
1589,NTT DATA,1589
1590,architectureUse,1590
1591,PerformanceLocation,1591
1592,gender identity,1592
1593,Test Design,1593
1594,Customer Interaction,1594
1595,implemented Salesforce ,1595
1596,Agile PM,1596
1597,CRM &,1597
1598,salesforce.com consulting,1598
1599,Salesforce.com,1599
1600,Agile Methodolgy,1600
1601,Infra,1601
1602,Facilitation ,1602
1603,Wholesale Banking,1603
1604,Configuration Management,1604
1605,Trend Analysis,1605
1606,Relationship Management,1606
1607,Apps,1607
1608,Service Management,1608
1609,Project Planning,1609
1610,Process Improvement,1610
1611,CloudTrail,1611
1612,ResponsibilitiesDesign,1612
1613,drills,1613
1614,Tinvio,1614
1615,venture capital,1615
1616,deliveryRequirementBachelor,1616
1617,alertsSchedule,1617
1618,Partech,1618
1619,Sequoia,1619
1620,GFC,1620
1621,Lead DevOps,1621
1622,passionate,1622
1623,Appworks,1623
1624,MUFG Bank,1624
1625,application,1625
1626,Repo,1626
1627,X-,1627
1628,VPC,1628
1629,Unix Administration,1629
1630,AWS Serverless,1630
1631,impactDetect,1631
1632,pixel,1632
1633,Gateways,1633
1634,venture capital ,1634
1635,User Interface,1635
1636,CloudWatch,1636
1637,networking)Proficient,1637
1638,trading systems,1638
1639,plusSkills,1639
1640,C++Knowledge of,1640
1641,operationsDesign,1641
1642,Financial Markets,1642
1643,Linux kernel,1643
1644,AbilitiesGood,1644
1645,Good Communication Skills ,1645
1646,stacksMaintain,1646
1647,JobThe,1647
1648,significant application,1648
1649,Cloud services(Azure,1649
1650,data access,1650
1651,Cosmos DB,1651
1652,R1332781,1652
1653,ASP.NET Core,1653
1654,NET Core,1654
1655,Mongo DB,1655
1656,.NET Core,1656
1657,efficient,1657
1658,HIDDEN TEXT]EA(94C3609,1658
1659,Geography,1659
1660,NiFi,1660
1661,YouTeamwork,1661
1662,HDFS,1662
1663,Hive,1663
1664,user friendly ,1664
1665,MapReduce,1665
1666,Sybase,1666
1667,Warehouse Management,1667
1668,presentationSkillset,1668
1669,Talend,1669
1670,HortonWorks,1670
1671,build,1671
1672,Ideal CandidateYou,1672
1673,DynamoDBExperience,1673
1674,MS,1674
1675,KubernetesAbility,1675
1676,partners,1676
1677,DevOps EngineerLocation,1677
1678,Sr,1678
1679,Customer Oriented,1679
1680,scratch,1680
1681,Dynamodb,1681
1682,SingaporeJob ID,1682
1683,initiative,1683
1684,Make Anything,1684
1685,GCS,1685
1686,Autodesk,1686
1687,QualificationsExperience,1687
1688,autodesk software,1688
1689,Sophos Symantec,1689
1690,Symantec,1690
1691,Metaspoilt,1691
1692,PKI)Identity,1692
1693,Loss Prevention,1693
1694,Kali,1694
1695,Security Policy,1695
1696,Security+,1696
1697,Encryption,1697
1698,Zero,1698
1699,Access Management,1699
1700,CIS,1700
1701,QRadar)Security,1701
1702,Tenable Nessus,1702
1703,Vulnerability Scan,1703
1704,Trend Micro,1704
1705,Sophos,1705
1706,MAS,1706
1707,AWS)Cryptography,1707
1708,Next Generation,1708
1709,ForcePoint,1709
1710,GPEN,1710
1711,SecurityData Loss,1711
1712,PDPA,1712
1713,Darktrace,1713
1714,Zabbix,1714
1715,PCI,1715
1716,OSPAR,1716
1717,Nexpose,1717
1718,Anti,1718
1719,Public Key,1719
1720,Log Monitoring,1720
1721,networks,1721
1722,Wireshark,1722
1723,Porsche,1723
1724,Asset Management,1724
1725,Tuffin,1725
1726,TownSalary,1726
1727,Tcpdump,1727
1728,Windows 10/11,1728
1729,SCCM,1729
1730,procure/,1730
1731,Microsoft .NET ,1731
1732,OSI,1732
1733,Data Dimension,1733
1734,Uxmon,1734
1735,Microsoft Access,1735
1736,Ms Windows,1736
1737,Computer EngineeringAt,1737
1738,Security Audits,1738
1739,Microsoft Server,1739
1740,SPECIALIST,1740
1741,Factory,1741
1742,Safe,1742
1743,PMP,1743
1744,JavaPassionate,1744
1745,Agility,1745
1746,Written Communication,1746
1747,lifelong learning,1747
1748,DevOpsExcellent,1748
1749,Lean Start,1749
1750,Go,1750
1751,CISM,1751
1752,VRF,1752
1753,GRE,1753
1754,Hive)- Be,1754
1755,Information Security,1755
1756,CAP,1756
1757,STP,1757
1758,IP SEC,1758
1759,MacOS,1759
1760,RequirementsKnowledge,1760
1761,Security Operations,1761
1762,SSCP,1762
1763,AWS Networking,1763
1764,Works,1764
1765,PCNSE,1765
1766,Application security-,1766
1767,Attention To Detail,1767
1768,NIDS NIPS)Minimum,1768
1769,VRRP,1769
1770,ISO- Passion,1770
1771,Metadata management-,1771
1772,Partner,1772
1773,NTP,1773
1774,CSX,1774
1775,packet analysis,1775
1776,Skills:- Excellent,1776
1777,VTP,1777
1778,services-,1778
1779,SOX,1779
1780,TACACS,1780
1781,HSRP,1781
1782,Qualifications:- CISSP,1782
1783,ResponsibilitiesCollaborate,1783
1784,tablet,1784
1785,Python Programming,1785
1786,Due Diligence,1786
1787,Web Technologies,1787
1788,RealVantage,1788
1789,Django,1789
1790,Google Cloud Platform,1790
1791,Database Design,1791
1792,Hadoop Database,1792
1793,RafflesSalary,1793
1794,Articulate,1794
1795,Data EngineerTeamwork,1795
1796,Mining ,1796
1797,YouBachelor,1797
1798,SetsApache Hadoop,1798
1799,presentationPerks,1799
1800,user friendly,1800
1801,Data Migration,1801
1802,supportRequirements:3,1802
1803,JavascriptFamiliarity,1803
1804,SuiteCloud Development,1804
1805,NetSuite,1805
1806,NetSuite ERP,1806
1807,Customization,1807
1808,Advanced NetSuite,1808
1809,SuiteScript,1809
1810,NetSuite Development,1810
1811,accounting applications ,1811
1812,applicationsProvide,1812
1813,Dynatrace,1813
1814,dynamic resource,1814
1815,UDP,1815
1816,Mesos,1816
1817,Reliability ,1817
1818,RubyKnowledge,1818
1819,System Design,1819
1820,Ceph,1820
1821,SVN,1821
1822,NFS,1822
1823,web application,1823
1824,Web Application Development,1824
1825,Vagrant,1825
1826,GitHub)Ability,1826
1827,Terraform)A,1827
1828,OO,1828
1829,Contour application,1829
1830,Logging,1830
1831,Docker &,1831
1832,13C6298,1832
1833,Corda Node,1833
1834,Delivery,1834
1835,React UI,1835
1836,Graphite,1836
1837,API's,1837
1838,Corda,1838
1839,the,1839
1840,Python)Experience,1840
1841,License Number,1841
1842,SLAs,1842
1843,Lim Hong,1843
1844,DataDog,1844
1845,Atlassian,1845
1846,Angular.js,1846
1847,JobYou,1847
1848,RESTful,1848
1849,Shipping ,1849
1850,Sqlite,1850
1851,react.js,1851
1852,PLUS,1852
1853,Autonomy,1853
1854,Embedded Linux,1854
1855,OPTIM,1855
1856,iOS mobile,1856
1857,JQuery,1857
1858,Android,1858
1859,Team Foundation,1859
1860,solutionsDevelop,1860
1861,CMS,1861
1862,GRPC,1862
1863,Transaction Banking,1863
1864,eBanking,1864
1865,ProfileWork Experience,1865
1866,Cash Management,1866
1867,BAU,1867
1868,PGP,1868
1869,PKI Authentication,1869
1870,project,1870
1871,NET WebForms,1871
1872,AJAX,1872
1873,NET MVC,1873
1874,Kibana,1874
1875,Host,1875
1876,WSDL,1876
1877,Tech Talks,1877
1878,Digital Signature,1878
1879,NET Platform,1879
1880,Object,1880
1881,25,1881
1882,RDBMS Concepts,1882
1883,Enterprise Library,1883
1884,Back Office,1884
1885,RabbitMQ,1885
1886,Prince2,1886
1887,Kotlin,1887
1888,Analytical Skills ,1888
1889,inspires,1889
1890,Pandas,1890
1891,Fixed,1891
1892,FX,1892
1893,SciPy,1893
1894,RESPONSIBILITIESDesign &,1894
1895,NumPy,1895
1896,gender expression,1896
1897,Dagster,1897
1898,citizenship,1898
1899,KubernetesDeploy,1899
1900,Capital SG,1900
1901,KubernetesComfort,1901
1902,Equities,1902
1903,LuigiExperience,1903
1904,Websockets,1904
1905,Test Automation,1905
1906,FlyteKnowledge,1906
1907,Airflow,1907
1908,data scientists,1908
1909,Fixed Income ,1909
1910,CTO,1910
1911,customer advocacy ,1911
1912,Spark Streaming,1912
1913,Hadoop Ecosystem,1913
1914,Luigi,1914
1915,Product Knowledge,1915
1916,Fixed Income,1916
1917,Graduate,1917
1918,AppExchange,1918
1919,Customer Relationship Management CRM,1919
1920,Integration Technologies,1920
1921,technology implementation,1921
1922,Service Clouds,1922
1923,Financials,1923
1924,Storytelling ,1924
1925,Change Control,1925
1926,Community Cloud,1926
1927,MarketingCloud,1927
1928,Profilers Pte,1928
1929,Solution ArchitectHaving,1929
1930,Automotive -,1930
1931,RESTbased Web,1931
1932,Teamoriented,1932
1933,Technology Integration,1933
1934,Power Centre,1934
1935,ManagementProgram,1935
1936,Informatica,1936
1937,SalesforceExpertise,1937
1938,Teamorientated,1938
1939,MulesoftArchitect,1939
1940,HerokuExpertise,1940
1941,Business Administration,1941
1942,Singapore Land,1942
1943,Salesforce technology3,1943
1944,IMOIT Security,1944
1945,RFQ,1945
1946,CSA,1946
1947,UTM,1947
1948,NAC,1948
1949,VB,1949
1950,MPA,1950
1951,Security Advisory,1951
1952,Monday,1952
1953,GovernanceParticipate,1953
1954,Cloud Security,1954
1955,AV,1955
1956,review,1956
1957,ISO 27000,1957
1958,SOAR,1958
1959,NextGen Firewalls,1959
1960,MS Word,1960
1961,Vessel,1961
1962,AI Pte LtdLicense,1962
1963,Collaborative,1963
1964,DLP Program,1964
1965,races,1965
1966,the Data,1966
1967,Security Incident,1967
1968,Security Incident Response ,1968
1969,Cloud adoption,1969
1970,Neutral Parental,1970
1971,Infrastructure Access,1971
1972,Data Leakage,1972
1973,disabilities,1973
1974,Certified Risk,1974
1975,Innovation Lead,1975
1976,CSO Engineering,1976
1977,experience:5,1977
1978,Analytics etc5,1978
1979,SOC Analysis,1979
1980,DLP Operations,1980
1981,Insider Threat,1981
1982,DLP Strategy,1982
1983,Team,1983
1984,Threat Modelling,1984
1985,Event Management,1985
1986,Deutsche Bank,1986
1987,Division,1987
1988,European,1988
1989,countries,1989
1990,CSO,1990
1991,manage processes,1991
1992,German,1992
1993,doDeutsche Bank,1993
1994,needsTraining,1994
1995,Cucumber,1995
1996,"Rabbit MQ),Strong",1996
1997,Selenium,1997
1998,C++ ,1998
1999,DevOps CI,1999
2000,ArgoCD,2000
2001,VMware Master,2001
2002,KnowFamiliar,2002
2003,Microsoft Technologies,2003
2004,Key Solution,2004
2005,LinuxTCP,2005
2006,Automation,2006
2007,Cloud)AWS Advance,2007
2008,container,2008
2009,Apple Ios,2009
2010,Ios Development,2010
2011,RESTful APIs,2011
2012,Rest Apis,2012
2013,Objective-,2013
2014,Swift,2014
2015,Android Development,2015
2016,Cocoa Touch,2016
2017,Objective-c,2017
2018,Android Apps,2018
2019,iOS Design,2019
2020,RESTful APIs)iOS,2020
2021,platformIT Consultancy,2021
2022,Swift (Apple programming language) ,2022
2023,Form,2023
2024,Android SDK,2024
2025,PythonShown,2025
2026,finish ,2026
2027,Flutter,2027
2028,grow,2028
2029,Customer Experience,2029
2030,Financial Services,2030
2031,missions,2031
2032,Continuous DeliveryPrior,2032
2033,deploymentDevelop,2033
2034,FlutterExperience,2034
2035,Test Cases,2035
2036,Swaps,2036
2037,Business AnalystsProvide,2037
2038,IoC,2038
2039,interest rate derivatives,2039
2040,ProfileThe,2040
2041,Futures,2041
2042,Forwards,2042
2043,Swaptions,2043
2044,Investment Banking,2044
2045,lambdas,2045
2046,FO,2046
2047,etc)Docker,2047
2048,Capital ,2048
2049,finance &,2049
2050,Swagger,2050
2051,MicroservicesElasticSearchGeneral,2051
2052,MQAdditionally,2052
2053,Wealth Management,2053
2054,Agile Software,2054
2055,Health Insurance ,2055
2056,Entrepreneurship,2056
2057,Agile Software Development,2057
2058,Buddy-,2058
2059,Computer Science7,2059
2060,ExpressJS,2060
2061,K8SAngular,2061
2062,Pyspark,2062
2063,Beam,2063
2064,NodeJSData Engineering,2064
2065,Consulting ,2065
2066,Professional Services,2066
2067,Squads,2067
2068,WHAT,2068
2069,MongoDB,2069
2070,Subject Matter Expert,2070
2071,Pmp ,2071
2072,99C4599,2072
2073,Shaun Quek,2073
2074,R1660732EA Licence,2074
2075,Basel IV,2075
2076,IFRS,2076
2077,Paris,2077
2078,LOANSCAPE,2078
2079,institutional investors,2079
2080,Strategy Development,2080
2081,motivation,2081
2082,Assurance,2082
2083,OCI,2083
2084,E/,2084
2085,XDR,2085
2086,negotiation,2086
2087,Works Well Under Pressure,2087
2088,Pressure,2088
2089,QualificationsKnowledge,2089
2090,COPPA,2090
2091,UBA,2091
2092,GDPR,2092
2093,NIST 800,2093
2094,time management,2094
2095,Cloud Platforms,2095
2096,Network Administration,2096
2097,Reactive,2097
2098,Spring WebFlux,2098
2099,Inc,2099
2100,BambooTroubleshooting,2100
2101,ReactiveX,2101
2102,throttling,2102
2103,KubernetesExposure,2103
2104,Logstash,2104
2105,Rakuten VIKI,2105
2106,Rakuten TV,2106
2107,modelBuild,2107
2108,Java 8,2108
2109,Cassandra,2109
2110,CircleCI,2110
2111,Elastic Search,2111
2112,Spring f,2112
2113,Japan,2113
2114,Business Continuity,2114
2115,BitbucketExperience,2115
2116,QualificationsHands,2116
2117,Rakuten Kobo,2117
2118,Rakuten Viber,2118
2119,Backend Developer,2119
2120,RedisKnow,2120
2121,Data Event,2121
2122,AliCloud,2122
2123,Notice,2123
2124,https://t,2124
2125,today,2125
