Source,Target,Type,Weight
41,5487,undirected,1
41,5488,undirected,1
41,5489,undirected,1
41,5490,undirected,1
41,5491,undirected,1
41,5492,undirected,1
41,5476,undirected,1
41,5493,undirected,1
41,5494,undirected,1
41,5074,undirected,1
41,5495,undirected,1
41,5462,undirected,1
41,5496,undirected,1
41,5489,undirected,1
41,5497,undirected,1
41,5498,undirected,1
41,5499,undirected,1
41,5380,undirected,1
41,5500,undirected,1
42,5501,undirected,1
42,5502,undirected,1
42,5390,undirected,1
42,5503,undirected,1
42,5295,undirected,1
42,5504,undirected,1
42,5287,undirected,1
42,5088,undirected,1
42,5209,undirected,1
42,5505,undirected,1
42,5074,undirected,1
42,5251,undirected,1
42,5093,undirected,1
42,5349,undirected,1
42,5506,undirected,1
42,5463,undirected,1
42,5507,undirected,1
42,5147,undirected,1
42,5447,undirected,1
42,5508,undirected,1
43,5366,undirected,1
43,5509,undirected,1
43,5510,undirected,1
43,5411,undirected,1
43,5511,undirected,1
43,5215,undirected,1
43,5172,undirected,1
43,5079,undirected,1
43,5081,undirected,1
43,5512,undirected,1
43,5513,undirected,1
43,5514,undirected,1
43,5515,undirected,1
43,5516,undirected,1
43,5074,undirected,1
43,5251,undirected,1
43,5125,undirected,1
43,5254,undirected,1
43,5147,undirected,1
43,5244,undirected,1
43,5517,undirected,1
43,5180,undirected,1
43,5211,undirected,1
44,5518,undirected,1
44,5095,undirected,1
44,5519,undirected,1
44,5520,undirected,1
44,5521,undirected,1
44,5078,undirected,1
44,5522,undirected,1
44,5117,undirected,1
44,5396,undirected,1
44,5074,undirected,1
44,5219,undirected,1
44,5523,undirected,1
44,5524,undirected,1
44,5453,undirected,1
44,5525,undirected,1
44,5526,undirected,1
44,5271,undirected,1
44,5527,undirected,1
44,5528,undirected,1
44,5307,undirected,1
45,5529,undirected,1
45,5530,undirected,1
45,5531,undirected,1
45,5532,undirected,1
45,5533,undirected,1
45,5534,undirected,1
45,5535,undirected,1
45,5074,undirected,1
45,5536,undirected,1
45,5439,undirected,1
45,5537,undirected,1
45,5538,undirected,1
45,5539,undirected,1
45,5540,undirected,1
45,5541,undirected,1
45,5141,undirected,1
46,5464,undirected,1
46,5542,undirected,1
46,5543,undirected,1
46,5153,undirected,1
46,5272,undirected,1
46,5544,undirected,1
46,5156,undirected,1
46,5545,undirected,1
46,5546,undirected,1
46,5396,undirected,1
46,5074,undirected,1
46,5180,undirected,1
46,5221,undirected,1
46,5460,undirected,1
46,5547,undirected,1
18,5548,undirected,1
18,5300,undirected,1
18,5494,undirected,1
18,5244,undirected,1
18,5396,undirected,1
18,5074,undirected,1
18,5145,undirected,1
18,5092,undirected,1
18,5397,undirected,1
18,5549,undirected,1
18,5081,undirected,1
18,5550,undirected,1
18,5079,undirected,1
18,5184,undirected,1
18,5458,undirected,1
18,5174,undirected,1
18,5462,undirected,1
47,5551,undirected,1
47,5552,undirected,1
47,5337,undirected,1
47,5553,undirected,1
47,5554,undirected,1
47,5555,undirected,1
47,5074,undirected,1
47,5556,undirected,1
47,5172,undirected,1
47,5557,undirected,1
47,5558,undirected,1
47,5559,undirected,1
47,5560,undirected,1
47,5099,undirected,1
47,5561,undirected,1
47,5241,undirected,1
47,5562,undirected,1
48,5357,undirected,1
48,5563,undirected,1
48,5564,undirected,1
48,5565,undirected,1
48,5138,undirected,1
48,5094,undirected,1
48,5566,undirected,1
